code,year,tmin,tmax,tmean,domin,domax,domean,bodmin,bodmax,bodmean,phmin,phmax,phmean,cmin,cmax,cmean,nmin,nmax,nmean,fcmin,fcmax,fcmean,tcmin,tcmax,tcmean
2849,2011,22,27,24.5,3.2,8,5.6,1.4,3.8,2.1,7.5,9,8.3,43,365,204,1.4,2.45,2,2,39,13,14,210,82
2849,2012,27,30,28,5.3,10.1,7.1,2.3,3.8,3.1,7,8.2,7.5,297,500,444,3.68,6.9,5,4,70,26,35,900,364
2850,2011,21,27,24,3.8,4.1,4,2.2,14.2,6.4,6.7,8.2,7.5,27,356,191,0.82,21.13,17,2,26,8,50,1600,382
2850,2012,24,31,29,8.3,10.1,8.8,0.8,7.2,2.3,7.2,7.8,7.4,182,335,280,0.59,3.36,3,2,12,4,50,170,97
2851,2011,21,27,24,3,9,6,0.6,7.3,2.2,7.8,8.4,8.1,374,559,466,0.5,2.58,2,2,12,4,70,110,88
2851,2012,28,31,30,0,10.2,6.1,1.1,6.9,2.2,6.8,8.2,7.6,301,475,424,0.1,4.9,4,2,6,4,30,140,94
2935,2011,18.5,31,25.8,2.7,5.9,4.6,1,2.8,1.8,7.1,8.2,7.7,40,590,458,6.32,7.23,6.66,2,6,3,17,140,93
2935,2012,15,34,25,3.3,7,4.9,1.5,8.4,4.4,7.2,8.1,7.6,410,670,522,1.1,15.06,12,2,7,5,220,300,260
2935,2013,16,32,26.1,3.4,5.8,4.5,2,14,5,7.4,8.3,7.9,340,670,483,1,5.56,3,4,6,5,17,1100,200
2935,2014,19,34,26.3,2.8,5.8,4.9,1.2,28,4.3,7.3,8.1,7.8,350,470,418,1.13,2.33,2,8,8,8,17,150,49
2936,2011,21.7,34,28.2,1.8,5.6,4.3,16,22,18.6,7.2,9.2,7.8,270,510,405,0.514,1.24,1,,,,150,1600,399
2936,2012,17,32,26,4.9,5.5,5.1,7.6,14,10.3,7.5,8.8,8,210,460,326,0.59,1,1,,,,210,1600,652
2936,2013,16,30,24.4,4.4,5.6,5,2.4,5.1,3.2,7.9,8.2,8,220,410,314,0.58,1.48,1,4,28,16,14,1100,557
2936,2014,16,31,25.8,5.3,5.6,5.5,0.8,2.2,1.5,7.4,8,7.8,210,410,310,0.32,1.22,1,4,21,12,9,1100,242
2937,2011,18,41,29,2,7,5,0.4,1.6,1,7,9,8,230,1080,359,0.48,2.23,2,4,9,5,4,93,21
2937,2012,16,32,25,4.3,6.8,5.1,0.4,2.2,1.1,7.4,8.7,7.9,190,830,363,0.58,1.58,1,4,7,5,4,21,9
2937,2013,16,84,30.3,4.2,6,5.1,0.6,7.6,1.9,7.6,8.1,7.9,200,420,266,0.62,2.02,2,4,4,4,4,14,7
2937,2014,16,30,24.4,4.9,5.8,5.4,0.6,2.9,1.2,7.5,8,7.8,190,270,242,0.38,3.33,2.29,4,7,4,4,21,11
2938,2011,19,28,25,4,8,6,0.6,2.6,1.1,8,9,8,60,910,571,0.8,1.88,1,4,4,4,4,14,7
2938,2012,16,24,20,4,8.3,5.8,0.5,2.2,1.2,7.4,8.7,8.3,510,900,610,0.58,1.23,1,4,9,5,4,75,14
2938,2013,19,24,21.3,4.2,6.7,5,0.6,2.7,1.2,7.8,9.4,8.6,540,810,604,0.58,6.66,3,4,4,4,4,9,6
2938,2014,19,29,24.1,4.6,6.6,5.5,2.9,12.9,6.5,8.4,8.8,8.6,560,750,645,0.14,1.02,1,4,21,13,21,1100,248
2939,2011,18,28,24,4,8,6,2.2,2.2,2.2,8,9,8,450,1280,712,0.2,1,0.55,,,,,,
2939,2012,17,23,20,4.2,8.6,5.9,0.2,0.6,0.4,4.2,8.6,7.9,500,770,597,0.336,2.55,1,70,220,105,180,920,410
2939,2013,19,23,21.2,4.1,6,4.9,1.4,2.8,2,7.9,9.4,8.6,510,840,593,0.3,1.89,1,6,28,16,12,40,28
2939,2014,19,29,24.3,4.6,6.8,5.7,4,220,70.8,8.4,9,8.7,570,860,660,0.8,2.5,1,,,,,,
2940,2011,20,25,23,4.6,6.7,5.4,,,,8,8.8,8.4,480,800,684,0.46,1.22,1,,,,,,
2940,2012,18,27,23,4.1,5.2,4.8,3.3,11.5,5.9,7.6,8.3,7.9,450,790,600,0.62,1.24,1,,,,,,
2940,2013,19,28,23.2,3.8,5.7,4.4,3.8,9,6.2,7.4,9.2,8.1,400,640,538,0.35,1.66,1,,,,,,
2940,2014,10,28,22.5,3,8.1,4.9,,,,7.8,9.2,8.4,490,680,570,0.215,2.33,1.56,,,,,,
2941,2011,21,24,22.5,5.2,6.8,6.2,,,,7.8,9,8.5,470,680,625,0.894,1.88,1,,,,,,
2941,2012,18,27,23,5.8,6.8,6.4,,,,7.7,8.8,8.4,580,700,622,0.68,1.02,1,,,,,,
2941,2013,18,27,22.9,4,6.2,5.6,,,,7.4,8.7,8.4,540,690,591,1.92,3,2.06,,,,,,
2941,2014,10,30,23,5.3,8.9,6.5,,,,8.3,8.9,8.6,490,640,564,2.56,3,2.78,,,,,,
2942,2011,21,24,22.3,5.1,6.8,6.2,,,,6.8,8.9,8.3,590,700,629,0.401,1,0.79,,,,,,
2942,2012,19,27,23,5.7,6.8,6.3,0.8,2.3,1.4,7.5,8.9,8.3,510,690,617,2.2,4,3.22,110,140,123,390,700,523
2942,2013,18,27,22.9,5.4,6.2,5.8,4.3,4.9,4.6,7.5,8.9,8.5,540,640,588,1.18,2.33,1.58,5900,7400,6727,8100,9200,8709
2942,2014,11,30,23.3,5.4,9.1,6.4,26,32,28.6,8.3,8.9,8.6,530,650,575,0,0,0,69,9400,8151,28000,46000,35692
2943,2011,23,36,29.1,1.8,5.6,3.5,1.2,2.2,1.7,7.5,8.7,8,960,1500,1214,0,0,0,,,,,,
2943,2012,23,32,27,2.4,6.3,4.4,1.2,2.4,1.8,7.3,8.3,7.7,108,1510,917,0,0,0,,,,,,
2943,2013,11,38,28.7,2.1,5.9,4.1,0.8,5.4,2.4,7.4,8.6,7.9,450,2000,1133,0.1,1,5,2100,2100,2100,360,3600,1348
2943,2014,17,31,26.9,2.5,5.9,3.5,16.5,50,38.1,6.9,8.1,7.7,820,1180,1022,0.36,5.62,3,720,1500,1110,1400,2300,1850
2944,2011,20.5,34,28.8,1.8,6.7,4.1,1.7,5,3.1,8.1,8.7,8.5,780,2300,1862,0.2,3.23,1,1100,1100,1100,1100,12000,6550
2944,2012,17,33,26,1.3,7,3.8,1,3.8,2.6,7.7,9,8.5,860,2900,2255,0.32,2.33,0,,,,360,1500,645
2944,2013,14,30,24.3,2.2,4.9,3.5,1.7,3.5,2.4,8.3,9.4,8.9,1500,2500,2004,0.2,1.02,1,300,360,330,360,1500,998
2944,2014,13,29,24,2,5.6,3.1,3.2,5,4,8.4,8.9,8.5,1810,2400,2051,0.28,2.74,2,300,910,523,1100,2300,1833
3007,2010,28,28,28,8,8,8,0.9,2.6,1.9,8.5,8.5,8.5,235,235,235,0.15,1.56,1,360,1500,930,360,3500,1515
3007,2011,27,36,32,6.1,8.7,7.9,2.8,9.6,6.9,7.3,9.3,8.3,244,728,487,0.27,3.26,2,730,730,730,360,2000,907
3007,2012,26,36,31,5.3,8.5,6.5,1,3.8,2.5,7.7,9,8.4,505,1475,727,0.12,4.22,1,360,910,635,360,3500,1283
3007,2013,26,35,27.2,4.7,25.5,9.2,1.2,12.8,7.2,7.9,9.2,8.4,224,1463,641,0.22,2.33,2,730,730,730,730,1500,1243
3007,2014,26,29,26.8,0,9.8,6.8,3.6,12.4,7.3,8.1,8.7,8.4,253,603,485,0.16,2.24,2,360,360,360,730,2700,1715
3008,2010,,,,6.8,6.8,6.8,0.8,4.2,2.6,7.3,7.3,7.3,520,520,520,0.31,1.33,1,360,360,360,360,2000,1273
3008,2011,,,,4.4,6.9,6,3.1,4.4,3.8,7.7,8.6,8.2,455,830,562,0.12,1.02,1,360,730,545,730,2000,1185
3008,2012, , , ,4.8,7.6,6.7,0.8,4.5,3.1,7.5,8.8,8.3,437,673,565,0.26,1.08,1,360,360,360,360,1100,723
3008,2013,,,,5.5,7.2,6.5,1.8,5.2,3.4,7.6,8.9,7.9,6,1374,691,0.15,1.59,1,300,360,330,730,1400,953
3008,2014,,,,4.1,6.9,6.1,1.9,3.6,2.9,6.4,8.2,7.5,526,1135,677,0.22,1.22,1,360,360,360,300,1800,798
3009,2011,,,,4.7,6.9,6.2,1.8,8.2,4.7,7.2,8.9,7.9,442,570,484,0.17,1.99,1.53,730,2000,1365,730,3600,2610
3009,2012, , , ,5.2,8.8,7,0.8,3.3,2.2,7.9,8.9,8.4,465,1010,658,0.13,1.22,1.5,2300,2300,2300,720,4300,1620
3009,2013,30,31,30.3,6.3,8.5,7,6,9.6,7.4,6.7,8.6,7.8,476,948,621,5,10,5,1400,3600,2378,2900,5000,3817
3009,2014,28,33,29.6,4.5,6.8,6.4,1.4,2.4,1.8,7.1,8.8,7.9,475,906,613,0.47,3.23,2,17,36,26,35,75,58
3010,2011,20,25,23.6,5.6,6.7,6.2,6,9.5,8.4,7.6,9.2,8.3,440,522,475,1.2,13.22,9,1400,3100,2183,2800,4400,3506
3010,2012,25,35,27,6.4,8.9,7.1,6.2,10.2,8.7,7.8,9.5,8.5,428,1406,561,1.3,11.56,9,1400,3200,2189,2700,4400,3522
3010,2013,28,34,30.3,6.2,7.9,6.9,3.2,3.6,3.4,7.1,8.9,8.1,545,885,633,0.95,1,1,320,420,370,440,510,473
3010,2014,28,32,29.7,5.9,7,6.5,2.7,2.9,2.8,7,9.2,7.9,7,1301,704,0,0,0,1300,5000,2650,3000,9000,6000
3011,2011,,,,3.7,6.7,5.5,2.1,5.6,3.4,7.6,8.3,8.1,18880,55200,38488,0,0,0,1700,9000,3917,900,16000,6380
3011,2012, , , ,3.8,8.2,6.4,2.6,3,2.8,7.5,8.5,7.9,5950,58700,41635,0,0,0,2200,5000,3120,5000,16000,9600
3011,2013,7.6,33,25.7,3.2,7.4,6.1,0.7,3,1.7,6.9,8.3,7.8,4900,52750,41625,0.742,2.03,1.5,170,2400,604,20,9200,1601
3011,2014,28,31,29.4,5.2,7.1,5.9,1.2,3.2,2.1,6.2,8.3,7.6,35800,57000,48568,1.016,1.98,1.45,45,23000,3678,230,49000,7291
3030,2012, , , , , , ,2.8,16,9,8.3,9.4,8.9,1911,2830,2371,2.91,4.23,4,230,160000,27921,330,160000,29985
3031,2012, , , , , , ,3.5,24,8.8,8.8,8.8,8.8,9890,9890,9890,9.925,10,10,490,160000,24138,1300,92000,23160
3033,2012, , , , , , ,4.8,11.6,8.1,8.4,8.4,8.4,155,155,155,0.511,2.57,2,780,160000,23017,2300,160000,28030
3068,2012,23,32,27,0,7.5,5.6,6.1,36,10.5,6.9,8.5,7.8,32,539,290,11.57,12,11.75,490,160000,26799,1300,160000,31340
3068,2013,30,31,30.5,5,5.2,5.1,3.3,12.4,6.9,8.1,8.1,8.1,257,320,289,0.04,1.44,1,0,500000,43750,7000,900000,90118
3068,2014,25,32,29.7,2.8,6.9,5.3,2.9,16,9.2,7.8,8.3,7.9,212,540,428,1.109,5.56,4,200,240000,108075,400,300000,147376
3069,2012,20,32,27,0,7,3.4,2.4,9.9,5.3,7.3,8.2,7.6,539,2008,900,1.32,8.99,6,400,220000,100275,800,280000,133871
3069,2013,27,30,28.5,3.1,5,4.1,2.9,5,3.5,7.4,8,7.7,517,615,566,0.04,0.75,0.55,400,3300,1673,1700,11000,6894
3069,2014,25,30,27.8,1.6,6.2,4,0.2,2.2,1.2,7.6,8.1,7.9,412,686,564,0.16,1,1,40,170,99,130,900,439
3070,2012,20,32,27,0,5.6,2.9,1,15,3.1,7.1,8.8,7.7,1161,2386,1681,0.172,1,1,112,35000,5042,400,160000,22959
3070,2013,27,30,28.5,3.5,5.3,4.4,2.3,7.4,4.4,7.8,8.4,8.1,1110,1825,1468,0.786,1,1,200,11000,2200,400,160000,34741
3070,2014,25,30,27.8,1,6,3.5,1.8,2.4,2.1,7.6,8.2,8,1770,2307,1979,1,6,3.9,16,24,19,140,258,164
3071,2012,23,32,27,0,0,0,1.8,68,13.5,6.9,8.5,7.6,628,1467,1048,5,10,6.5,10,24,19,180,188,184
3071,2013,28,29,28.5,0,0,0,42,96,65.9,7.5,7.5,7.5,920,1060,990,0,0,0,,,,,,
3071,2014,26,30,28.7,1.2,4.5,2.2,0.5,1,0.7,7.4,8.2,7.7,955,1315,1194,0.9,1.8,1.3,2,2,2,400,400,400
3072,2012,22,29,27,1.3,5.4,2.4,16,110,51.9,7.3,8,7.6,1354,2128,1595,0,0,0,,,,,,
3072,2013,29,30,29.5,0.9,4,2.5,24,106,64.4,7.9,8.2,8.1,1892,1940,1916,0,0,0,,,,,,
3072,2014,26,31,28.8,0,1.4,0.6,45,320,108.9,7.3,8.1,7.6,1484,1647,1582,0,0,0,,,,,,
3073,2012,25,28,27,0,4.2,1.1,100,760,404,7.1,7.9,7.5,1253,2652,1623,0,0,0,,,,,,
3073,2013,26,29,27.5,1.1,1.1,1.1,72,120,88,7.8,7.8,7.8,1575,1770,1673,16,52,40.6,24,40,30,192,280,222
3073,2014,26,30,28,0,3.2,1.2,1,1,1,7.4,8.1,7.7,1285,1785,1587,0.2,1.8,0.7,3,14,9,460,2400,1348
3074,2012,24,31,28,0,1,0.3,28,60,38.9,6.9,9.9,8,376,955,744,0,0,0,,,,,,
3074,2013,24,31,27.5,1,2.1,1.6,34,110,51.3,7.5,8.3,7.9,1069,1141,1105,0,0,0,,,,,,
3074,2014,26,30,28.7,0,3.4,1.2,5,34,18.1,7.1,7.9,7.5,858,1102,1008,0,0,0,,,,,,
3075,2012,25,30,27,3.2,8.5,5.2,41,70,59.9,6.7,8.4,7.6,614,1921,1260,0,0,0,,,,,,
3075,2013,29,30,29.5,1.1,1.3,1.2,32,80,53.9,7.1,8.5,7.8,1438,1529,1484,0,0,0,,,,,,
3075,2014,26,30,28.5,0,5.8,2,29,56,39.9,7.5,8.4,7.8,1297,1670,1423,0,0,0,,,,,,
3076,2012,22,29,26,1.8,8.1,5,32,84,48.5,7.2,8.1,7.5,1140,2820,1673,0,0,0,,,,,,
3076,2013,28,29,28.5,0,0,0,18,66,36.1,7.2,8.2,7.7,1580,1687,1634,0,0,0,,,,,,
3076,2014,26,32,29,1.2,3.1,2.1,4,36,13.6,7.5,8.1,7.8,1404,1729,1612,0,0,0,,,,,,
3077,2012,20,29,27,3.2,7.4,4.8,18,52,41.8,6.9,8.2,7.8,1046,1858,1480,0,0,0,,,,,,
3077,2013,26,30,28,2.1,3.3,2.7,1.8,3.2,2.3,7.5,7.9,7.7,1510,1592,1551,2,5,3.1,12,32,23,162,248,211
3077,2014,26,30,28.7,1,4.3,2.3,0.5,6,1.9,7.5,8,7.8,1375,1887,1574,0,0.8,0.1,220,700,468,1400,2100,1683
3078,2012,28,30,29,3.2,5.4,3.9,1.2,1.8,1.4,7.4,8.2,7.8,1153,1510,1276,0.1,1.5,1,21,350,108,63,800,299
3078,2013,28,30,29,0.7,1,0.9,1.2,3.6,2.2,7.3,8.4,7.9,1380,1635,1508,1,3.6,1.6,31,350,177,79,920,446
3078,2014,26,31,28.5,1,3.2,2,0.7,3.3,2.1,7.5,8.2,7.8,1285,1770,1605,0.1,1.1,0.4,11,3300,510,57,3500,875
3084,2012,24,32,27,5,7.7,6.8,0.4,2.9,1.7,7.5,8.4,7.8,402,597,512,0.1,1.9,0.5,93,890,271,110,1150,543
3084,2013,31,32,31.5,6,6.1,6.1,0.5,3.4,1.5,7.9,8.3,8.1,465,474,470,0,18,1.6,43,940,559,110,14000,1905
3084,2014,26,30,28.7,2,6.7,4.5,0.2,2.2,1,7.1,8.2,7.9,445,590,521,0,0.1,0,140,1100,566,310,1400,821
3085,2012,26,35,29,0,4.9,3,0.4,1.4,0.8,7.2,8.4,7.8,34,3000,1658,0.1,0.4,0.2,21,430,98,79,790,233
3085,2013,31,32,31.5,2.1,2.2,2.2,0.5,2.9,1.6,7.9,8.4,8.2,1660,1788,1724,0,0.4,0.1,0,700,147,63,920,276
3085,2014,24,31,28.7,1,3.3,2.4,0.4,2.9,1,7.3,8.1,7.8,880,1361,1098,0,0.2,0,4,620,181,21,1080,345
3086,2012,27,29,28,5.7,6.5,6,0.5,2.7,0.9,7.3,8.9,8.1,1084,2471,1563,0,3.3,0.7,4,280,111,17,540,182
3086,2013,26,30,28.6,5.2,6.5,5.8,4,14,9.4,8.2,9.3,8.7,1443,2239,1800,0,0,0,,,,,,
3086,2014,26,34,30,4.8,6.4,5.6,6,11,9.3,7.6,8.6,8.1,890,1964,1327,0,0,0,,,,,,
3163,2012,22,32,27,6,6.3,6.2,6,40,12.7,7.4,7.6,7.5,329,338,334,0.1,2.3,0.5,1300,280000000,23485525,2400,1600000000,133648700
3163,2013,23,29,26.5,6,7.4,6.3,1,8.2,3,6.4,7.6,7.2,,,,0.1,0.5,0.3,140,170000,27462,170,350000,62148
3163,2014,23,26,24.8,6,12,6.9,2,3,2.1,7.2,7.4,7.3,,,,0,1.6,0.7,170,1100,663,470,2800,1621
3164,2012,25,31,28,6.1,6.7,6.4,2,4,2.3,6.4,7.4,7,174,358,328,0,2,0.9,310,1300,834,1100,3500,2083
3164,2013,26,30,28.2,6.4,7.8,6.9,0.3,1.8,1.1,6.7,7.7,7.3,,,,0,0.3,0.1,2,790,226,4,2400,559
3164,2014,25,26,25.5,5.7,6.8,6.5,0.3,5.6,2,6.8,7.6,7.4,,,,0,0.2,0.1,1300,13000,6975,2300,35000,11900
3175,2013,26,33,30.2,6.1,8.2,7.4,1.4,83,18.6,6,7.8,6.9,41,390,80,0.1,12.7,2.4,4600,13000,9467,7000,24000,15878
3176,2012,29,32,30,3.7,6.1,5.3,1.7,7.6,3.3,6.1,6.7,6.5,73,115,90,0,0.8,0.2,1300,7900,4267,2300,21000,8467
3176,2013,25,32,29.7,0,6.6,4.1,2.3,2.3,2.3,5.6,7.4,6.7,82,241,141,2,2,2,,,,110,110,110
3176,2014,25.6,32.7,29.2,0.4,11.8,5.2,2.5,2.5,2.5,5.9,7.3,6.5,12,1362,216,2.1,2.1,2.1,,,,130,130,130
3177,2013,25,31,29.1,1,5.1,2.7,1.7,1.7,1.7,5.8,7.1,6.4,95,166,137,1.5,1.5,1.5,,,,90,90,90
3178,2012,29,34,31,3.6,6.5,5.1,1,9,3.2,6,7.1,6.6,69,86,74,0,0,0,9,21,13,6,170,66
3178,2013,29,35,31.6,3.1,8.4,5.9,1.2,4,1.9,5.7,7.4,6.6,66,207,110,0,0,0,,,,,,
3178,2014,27.3,34.9,31,4,7.9,6.3,1.1,12,2.5,6,8.1,7,71,1406,209,2,5.5,3.3,,,,110,280,213
3179,2012,26,31,29,1.2,4.9,2.9,1.1,2.5,1.5,6.3,7.2,6.8,129,383,298,0.9,5.6,2.9,,,,38,280,159
3179,2013,26,32,30.3,0.1,2,1.3,2,3.2,2.6,5.9,7,6.6,242,484,350,1.4,5.9,4.4,4,21,10,50,280,127
3179,2014,27.4,31,29.2,0,4.1,1.9,1,16,7.2,6.2,7.2,6.8,210,1613,446,0,160.4,16.8,,,,,,
3180,2012,28,33,31,2.5,6.4,4.1,2.1,12,4.5,6.1,7.4,6.6,47,151,107,0,2,1,,,,,,
3180,2013,28,35,31.6,3.1,6.6,4.9,8,22,17.6,5.7,7.3,6.5,77,327,148,0.4,1.2,0.6,,,,210,460,435
3180,2014,27.5,35,30.8,3.2,8.8,6,0.9,2.6,1.5,5.6,8.2,6.9,63,1480,232,0.4,0.84,0.7,4,7,5,7,210,61
3198,2013,25,30,28,2,5.8,4.4,2.2,8.7,3.9,7.2,8.4,8,,,,0.5,1.76,0.9,4,28,13,75,2400,691
3199,2013,28,28,28,5.5,5.5,5.5,0.4,1.6,0.9,8.4,8.4,8.4,,,,0.3,0.6,0.5,4,4,4,4,150,28
3201,2013,27,27,27,3.2,3.2,3.2,0.4,1.1,0.9,8.4,8.4,8.4,,,,0.3,0.6,0.5,4,4,4,4,460,64
3202,2013,26,26,26,3.4,3.4,3.4,0.7,1.8,1.1,8.4,8.4,8.4,,,,0.4,0.6,0.5,4,4,4,4,14,7
3206,2013,,,,4.2,4.2,4.2,0.7,1.8,1,8.7,8.7,8.7,,,,0.4,1,0.7,4,4,4,4,210,35
3251,2013,1,6,3.5,5.3,7.3,6.3,0.6,1.3,1,7.6,7.6,7.6,201,219,210,0.4,1,0.7,4,4,4,4,20,9
3253,2013,1,1,1,7.4,7.4,7.4,0.8,5.3,2.5,7.3,7.3,7.3,511,511,511,0.6,1,0.8,4,14,6,4,460,95
3256,2013,2,2,2,8,8,8,0.1,0.7,0.3,7.6,7.6,7.6,628,628,628,0,1.823,0.5,33,140,85,130,540,389
3257,2013,1,1,1,6.2,6.2,6.2,1.6,3,2.2,7.4,7.4,7.4,686,686,686,0.1,0.7,0.4,9,26,16,18,46,29
3258,2013,2,2,2,6.1,6.1,6.1,1.8,39.5,10.1,7.3,7.3,7.3,803,803,803,0,1.3,0.8,46,1600,626,350,2400,1216
3259,2013,1,1,1,,,,1.9,2.6,2,7.8,7.8,7.8,642,642,642,0.3,3.41,0.9,,,,,,
3261,2013,1,1,1,7.3,7.3,7.3,4.1,6.4,5.2,7.8,7.8,7.8,443,443,443,1,3.9,2.1,430,1400,914,940,3000,1895
3262,2012,6,25,16,5,8.8,6.3,4.5,5.6,4.9,7.5,8.2,7.9,105,337,232,1.2,1.4,1.3,6200,7000,6758,8800,9200,8942
3262,2013,1,6,3.5,5.6,6.8,6.2,24,40,30,7.5,7.9,7.7,265,272,269,0,0,0,7000,9400,8150,17000,35000,24400
3262,2014,6.5,25.3,14.1,4.8,9.8,7.5,1.2,1.8,1.5,7.6,8.6,8,158,442,290,0,0,0,,,,,,
3299,2012,18,26,22,6.4,8.4,7.2,1.4,10.8,5,7.3,7.9,7.6,299,731,467,1.3,8.5,4.4,0,2300,758,0,240000,61350
3299,2013,19,24,22.3,6.7,7.6,7.3,17,50,34.4,6.9,8.9,7.9,310,645,502,3.2,29.1,10.7,0,4300,1450,0,240000,61075
3299,2014,22,30,24.2,5.6,7.6,6.9,1.7,2.8,2.2,6.7,8.9,7.8,289,671,448,0.2,0.8,0.4,0,46000,11900,0,46001,12225
3300,2012,18,26,23,6.2,8.9,7.7,1.2,4.8,2.8,6.9,8.4,7.8,399,627,503,0.1,1,0.5,0,360,165,0,240000,120090
3300,2013,20,26,22.5,7.2,7.6,7.4,1.3,8.6,4.6,7.2,8.9,7.7,327,828,495,1.3,9.9,4.1,0,360,180,0,910,318
3300,2014,22,32,24.7,5.8,7.4,7.2,1.4,3.4,2.3,7.2,8.5,7.9,239,642,419,0.2,5.4,2,0,360,180,360,361,361
3301,2012,18,25,23,6.4,8.3,7.3,2.6,6,3.9,7.2,8.6,7.7,136,532,406,0.7,3.1,1.7,360,7500,2238,361,110000,30143
3301,2013,19,24,22.1,1.5,7.8,6.9,1.3,11,5.9,6.9,8.4,7.5,340,560,448,0.2,2.2,1.2,1100,2800,2050,2301,240000,121475
3301,2014,22,28,23.9,6.8,7.6,7.2,3.6,5,4.4,6.9,9.7,7.8,390,664,462,3,13.8,6,0,15000,5715,0,240000,71000
3303,2012,21,38,27,6.3,7.3,6.6,3.4,5.8,4.8,7.3,7.7,7.5,0,1,1,0.6,7.9,3.2,730,29000,8083,12000,240000,86000
3303,2013,25,33,28,6.3,7.6,6.9,2.1,6.6,4.1,7.2,7.9,7.4,,,,0.6,6.9,3.4,730,2700,1460,731,12000,4486
3303,2014,20,31,26.5,6,7.2,6.5,3.6,4.6,4,7.1,7.8,7.4,114,612,349,0.2,3.1,1.3,0,910,593,730,29000,13808
3346,2012,14,29,21,4.6,6.6,5.7,4.8,5.8,5.3,7,7.3,7.1,125,265,171,1.4,1.9,1.5,0,360,255,730,1600,1038
3346,2013,12,28,21.1,2,6.2,5.2,0.6,2.3,1.5,6.5,7.5,7.2,135,250,180,0.3,5.5,1.7,0,3900,1478,300,240000,120450
3346,2014,14,25,20.3,3.2,6,4.7,0.7,2.3,1.4,6.8,7.5,7.2,140,262,203,0.4,4.3,1.6,0,1100,458,0,21000,6440
3347,2012,17,27,22,6,8.5,7,1.8,2.6,2.2,7,7.3,7.2,80,122,101,0.2,1.3,0.6,0,1100,593,0,240000,60650
3347,2013,12,28,22.4,6,7.7,6.6,9,13.8,11.1,6.8,7.6,7.4,90,155,115,4.8,18.7,9.3,2200,4500,3633,3700,5900,5008
3347,2014,14,26,21.8,5.4,7.2,6.4,6.8,10.2,8.7,6.9,7.5,7.2,95,175,145,2.7,7.7,5.2,1400,3300,2492,2800,4800,3967
3348,2012,16,28,22,6.4,8.2,7.1,7.3,10.5,9,7,7.6,7.3,70,115,91,2.7,8.85,6.3,1400,3500,2617,3000,5000,4017
3348,2013,12,28,22.9,5.8,7.5,6.4,1.4,2.3,1.8,7,7.5,7.3,94,160,120,0.4,6.8,3.8,10,31,22,22,67,47
3348,2014,15,27,22.2,5.2,6.8,6,3.2,3.5,3.4,7,7.5,7.2,94,178,148,0.7,1,0.9,480,580,516,520,620,568
3349,2012,20,31,25,6.5,9,7.7,2.6,2.8,2.7,6.8,8.2,7.4,40,78,55,0,0,0,500,1700,1175,1400,5400,3000
3349,2013,20,30,25.4,6.8,8,7.3,2.6,2.8,2.7,6.9,8,7.4,45,85,62,0,0,0,1300,3000,2250,3500,16000,8525
3349,2014,16,30,23.8,6.8,7.8,7.3,1,8.7,3.2,7.1,7.8,7.4,45,95,72,0.2,5.3,1.3,490,160000,22432,1300,160000,30282
3437,2012,11,20,17,6.4,7.8,7.4,1,4.9,2.7,7.8,8.4,8.1,180,220,205,0.2,7.4,1.6,330,160000,39246,3300,160000,65027
3437,2013,11,20,16.8,7,8.2,7.8,3.2,13.8,7.2,7.2,8.2,7.8,170,250,209,0.3,9.4,3.9,45,24000,7950,230,35000,14485
3437,2014,11,21,15.2,7.4,8.2,7.9,3.1,15.9,9.4,7.4,7.9,7.7,180,230,205,0.4,9.2,5.3,130,17000,3773,210,35000,8755
3462,2012,24,28,26,5,7.3,6.8,6,27.8,13.1,6.6,8,7.4,68,106,84,0.5,3.7,1.9,310,35000,10819,3500,92000,26118
3462,2013,24,30,27,2.4,8.2,7.2,0.4,1,0.7,6.7,8.7,7.5,74,130,94,0.6,0.8,0.7,,,,,,
3462,2014,25,29,26.5,5.6,8,7.2,1.7,17.4,10,6.8,8.3,7.7,55,157,102,0,1.2,0.5,2000,280000,82667,4000,350000,119250
3470,2012,27,31,29,4.8,7.8,5.8,4.5,17,9.9,6.3,7.8,7.3,108,260,198,0,1.2,0.4,2000,240000,47917,4000,300000,75167
3470,2013,24.5,29.5,26.6,1.3,7,4.4,1.6,4.2,2.9,6.4,73.3,13,98,240,161,0,1,0.5,1200,13000,3417,7000,23000,10000
3470,2014,24.5,26,25.3,1.7,7,4.9,1.2,2.2,1.5,6.3,7.9,7,80,169,124,0,0.3,0.1,110,1400,338,170,3400,1123
3476,2012, , , , , , ,1,3.7,2.1,7.7,7.7,7.7,861,861,861,0.1,0.2,0.2,200,9000,2233,400,14000,4058
,2003,23,27,25,5.8,8.8,7,44,64,55.3,7.1,8.2,7.7,1634,2860,2228,7.83,7.83,7.83,12000,12000,12000,3180,28000,15590
,2003,27,28,28,2.4,6.9,5.1,2.3,7.9,5.2,6.7,8,7.5,68,93,79,,,,,,,41,63,52
,2003,24,28,26,7.2,7.9,7.4,1,4.6,2.9,7.7,8.9,8.4,148,644,379,0.82,0.82,0.82,20,20,20,1,180,91
